,CGM,Prob_Evasao,Resultado.predicted(th=0.34069),CodMec,CodTurma,IRA_1T_22,IPM_1T_22,IRA_2T_22,IPM_2T_22,IRA_3T_22,IPM_3T_22,IRA_MF_22,IPM_MF_22,IRA_1T_23,IPM_1T_23,IRA_2T_23,IPM_2T_23,IRA_3T_23,IPM_3T_23,IRA_MF_23,IPM_MF_23,NumTurmas22,NumTurmas23,NumEscolas22,NumEscolas23,NumDisciplinas22,NumDisciplinas23,Idade,Sexo,DescNre,DescMun,TipoEstab,Distancia,Aprov22,RepFreq22,RepNota22,RepNotaFreq22,SemRegistros22,contrib_Aprov22,contrib_Bairro,contrib_BolsaFamilia,contrib_CepAluno,contrib_CepEscola,contrib_Cgm,contrib_CodEncam,contrib_CodMec,contrib_CodMun,contrib_CodNre,contrib_CodTurma,contrib_CoordX,contrib_CoordY,contrib_DataNasc,contrib_DescEncam,contrib_DescEscola,contrib_DescMun,contrib_DescNre,contrib_Distancia,contrib_IPM_1T_22,contrib_IPM_1T_23,contrib_IPM_2T_22,contrib_IPM_2T_23,contrib_IPM_3T_22,contrib_IPM_3T_23,contrib_IPM_MF_22,contrib_IPM_MF_23,contrib_IRA_1T_22,contrib_IRA_1T_23,contrib_IRA_2T_22,contrib_IRA_2T_23,contrib_IRA_3T_22,contrib_IRA_3T_23,contrib_IRA_MF_22,contrib_IRA_MF_23,contrib_Idade,contrib_Lat,contrib_Long,contrib_MotivoEncerramento,contrib_MotivoFalta,contrib_Num,contrib_NumDisciplinas22,contrib_NumDisciplinas23,contrib_NumEscolas22,contrib_NumEscolas23,contrib_NumTurmas22,contrib_NumTurmas23,contrib_RepFreq22,contrib_RepNota22,contrib_RepNotaFreq22,contrib_Rua,contrib_SemRegistros22,contrib_Serie,contrib_Sexo,contrib_TFM_22,contrib_TFM_23,contrib_TF_1T_22,contrib_TF_1T_23,contrib_TF_2T_22,contrib_TF_2T_23,contrib_TF_3T_22,contrib_TF_3T_23,contrib_TipoEstab,contrib_bias
328,1004134857,0.045270596,0,41020251.0,2023601,6.68,8.25,6.85,7.85,7.62,6.4,7.05,7.5,7.59,7.6,7.36,7.7,8.03,7.35,7.66,7.55,1.0,1.0,1.0,1.0,8.0,9.0,12.0,M,LONDRINA,LUPIONOPOLIS,NORMAL,3.11,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06033384,0.0,0.0,0.00026837396,0.0,0.0,0.0,0.0,0.0,0.002910139,0.027529702,-0.0035359466,-0.03583709,-0.010658001,-0.010786552,-0.049411807,-0.01841809,-0.068467386,-0.028746035,-0.013987076,-0.021632113,-0.0803247,-0.03496971,-0.14697172,-0.010815723,-0.0859618,-0.006686502,-0.11076449,-0.0102201095,0.0,0.0,0.0,0.0,0.0,-0.0014613378,-0.05475157,-0.015497929,-0.062268313,-0.019860495,-0.030850684,-0.038897313,7.1186994e-05,-0.009246578,0.0,-0.0050549507,0.0,-0.08638123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00023327065,-2.0671852
329,1006903408,0.0066740788,0,41152913.0,1994300,8.52,9.0,9.05,8.95,8.85,8.75,8.81,8.9,8.25,8.4,8.62,9.3,8.45,9.0,8.44,8.9,1.0,1.0,1.0,1.0,8.0,10.0,15.0,M,LONDRINA,ROLANDIA,CIV.MIL,1.12,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01250888,0.0,0.0,-0.035525702,0.0,0.0,0.0,0.0,0.0,-0.0009776895,-0.00047572833,-0.05851115,-0.033534188,-0.010654253,-0.05072096,-0.07307131,-0.026434328,-0.11908921,-0.066501215,-0.2994141,-0.04975121,-0.12645057,0.012891054,-0.4995428,-0.13349125,-0.3430423,0.009978531,-0.5386331,-0.115485765,0.0,0.0,0.0,0.0,0.0,-0.0022319069,-0.06894619,-0.014500175,-0.12296908,-0.02252657,-0.06052861,-0.0203553,0.0014849415,-0.009631439,0.0,-0.0022534137,0.0,-0.056896333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010359808,-2.0671852
330,1021656026,0.042890385,0,41029356.0,1992680,9.0,9.75,8.84,8.85,9.15,10.0,8.99,9.53,8.62,8.83,8.0,8.22,8.32,8.2,8.32,8.42,1.0,2.0,1.0,1.0,13.0,9.0,16.0,Não informado,LONDRINA,IBIPORA,NORMAL,5.18,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017619563,0.0,0.0,0.006273184,0.0,0.0,0.0,0.0,0.0,0.0021095127,0.01509087,0.008600934,-0.02599003,0.0017451289,-0.0044766134,-0.039115522,-0.0132995155,-0.042531554,0.0045863683,-0.08010127,-0.0327596,-0.06705345,0.016580017,-0.08907806,0.040713947,-0.15244776,0.008166195,-0.3446528,-0.038487714,0.0,0.0,0.0,0.0,0.0,-0.0003713082,-0.060496036,0.0062222956,-0.05671693,0.0037842048,0.0065955454,-0.011475016,0.01016655,-0.01218257,0.0,-0.0016681408,0.0,-0.0662576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011939054,-2.0671852
331,1007071406,0.017313002,0,41101057.0,2014408,7.55,6.1,7.53,8.05,6.7,7.25,7.26,7.13,7.0,5.95,7.57,6.7,6.96,6.25,7.18,6.3,1.0,1.0,1.0,1.0,8.0,10.0,16.0,Não informado,GUARAPUAVA,GUARAPUAVA,CAMPO,4.7,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1588761,0.0,0.0,-0.04350981,0.0,0.0,0.0,0.0,0.0,-0.01509533,-0.05248383,0.0013758139,-0.0340831,0.008243458,-0.031971745,-0.08807815,-0.010217512,-0.1157409,-0.030853936,-0.114353284,-0.029496541,-0.07355756,0.0006622911,-0.24703617,-0.116111085,-0.30960476,-0.015646212,-0.15027775,-0.12038476,0.0,0.0,0.0,0.0,0.0,-0.0014189818,-0.005065128,-0.008950712,-0.11110063,-0.009355743,-0.051661543,0.064163454,0.0045583937,-0.010740604,0.0,-0.0023379961,0.0,-0.07124283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021398697,-2.0671852
332,313324559,0.0009621798,0,41033558.0,1844149,7.08,7.2,7.62,6.5,7.81,7.3,7.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,12.0,0.0,16.0,Não informado,LONDRINA,ROLANDIA,CIV.MIL,7.82,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22403689,0.0,0.0,-0.0631107,0.0,0.0,0.0,0.0,0.0,-0.0017222508,-0.0138157,0.03478618,-0.034242738,-0.037523642,-0.11642287,-0.17430241,-0.0324336,-0.29476854,-0.05419643,-0.58107734,-0.08206225,-0.12188185,0.032199368,-0.43247026,-0.21038805,-0.6503891,-0.012267381,-0.70752287,-0.15276883,0.0,0.0,0.0,0.0,0.0,0.00340856,-0.22487761,-0.037364896,-0.34252208,-0.023601396,-0.13158475,-0.0086244205,-0.033158448,-0.005390218,0.0,-0.00208211,0.0,-0.0831152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.058830377,-2.0671852
333,9113001302,0.99715847,1,41033604.0,2053674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,6.0,2.0,0.0,0.0,0.0,2.83,2.0,0.0,1.0,0.0,1.0,0.0,2.0,17.0,M,LONDRINA,ROLANDIA,NORMAL,7.82,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28791553,0.0,0.0,0.025308065,0.0,0.0,0.0,0.0,0.0,-0.00044006196,0.077377476,0.1194984,0.18585648,0.01740581,0.10907456,0.30953532,0.0810425,0.6558035,0.13875104,0.31286964,0.16800372,0.5943492,0.07413795,0.58035463,0.2029833,1.1170824,0.016489413,1.1952898,0.26140898,0.0,0.0,0.0,0.0,0.0,-0.00074887794,0.32634634,0.059047468,0.57048404,0.06414418,0.18658373,0.09393101,0.011763799,-0.006948441,0.0,0.015704242,0.0,-0.006113171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08345844,-2.0671852
334,871527016,0.0008953917,0,41032446.0,1824395,7.2,7.9,8.1,6.25,6.6,7.65,7.3,7.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,12.0,0.0,16.0,Não informado,LONDRINA,LONDRINA,NORMAL,1.74,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12791376,0.0,0.0,-0.060857806,0.0,0.0,0.0,0.0,0.0,0.002707409,-0.017435018,0.02569539,-0.035730544,-0.017281452,-0.11851639,-0.17471291,-0.032369506,-0.29841497,-0.052946642,-0.5665935,-0.12934484,-0.12094775,0.03868579,-0.46227822,-0.19543356,-0.7045876,-0.012408983,-0.725608,-0.15800467,0.0,0.0,0.0,0.0,0.0,0.0033919238,-0.25246477,-0.038275957,-0.38579234,-0.023752725,-0.11215116,-0.009530498,-0.032829784,-0.0050971718,0.0,-0.0032104033,0.0,-0.08533734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0608205,-2.0671852
335,1008843534,0.0126241185,0,41033280.0,2006350,8.72,6.8,8.17,7.25,8.57,9.15,8.48,7.73,7.61,7.7,7.81,6.8,8.15,6.85,7.86,7.12,1.0,1.0,1.0,1.0,8.0,10.0,15.0,F,LONDRINA,LONDRINA,CIV.MIL,2.12,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04719945,0.0,0.0,-0.04300802,0.0,0.0,0.0,0.0,0.0,0.003602679,0.012915558,0.0040422613,-0.03786192,-0.010525693,-0.06400726,-0.08215342,-0.030733593,-0.19174722,-0.08186096,-0.1648504,-0.030728755,-0.115147956,0.007709196,-0.30085605,-0.12551805,-0.3544053,0.0055978782,-0.33416742,-0.104201704,0.0,0.0,0.0,0.0,0.0,-0.0018285745,-0.042417362,-0.015260249,-0.12204064,-0.020164462,-0.056814134,-0.052779827,0.0002884217,-0.0092336945,0.0,0.002228563,0.0,0.12270084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011829814,-2.0671852
336,1015053492,0.020935766,0,41146042.0,1978867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1,9.6,9.3,9.6,9.29,9.4,9.23,9.53,0.0,1.0,0.0,1.0,0.0,9.0,12.0,M,LONDRINA,LONDRINA,NORMAL,3.84,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.039895,0.0,0.0,0.0015332943,0.0,0.0,0.0,0.0,0.0,0.00034345983,0.015203166,0.0012381743,-0.020318333,-0.04309038,0.011382802,-0.02645549,0.0036780687,-0.0065130796,0.0032196473,-0.19817918,-0.012477761,-0.08849811,-0.0014845732,-0.4230966,-0.0012358178,-0.15936238,-0.008361701,-0.46679604,-0.010955073,0.0,0.0,0.0,0.0,0.0,-0.0026458253,-0.1110067,-0.0030388073,-0.05317538,-0.0017507838,-0.08430307,0.0057953964,-0.0046683424,-0.012135689,0.0,0.001087255,0.0,-0.04080112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011896689,-2.0671852
337,1014142041,0.008559145,0,41029356.0,1988171,8.37,9.0,8.93,9.1,9.32,9.6,8.87,9.23,8.44,9.4,8.57,7.4,9.06,9.35,8.69,8.72,1.0,1.0,1.0,1.0,8.0,10.0,16.0,Não informado,LONDRINA,IBIPORA,NORMAL,5.18,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.060960557,0.0,0.0,-0.029881159,0.0,0.0,0.0,0.0,0.0,0.0021432058,0.002486009,0.0017486556,-0.032300394,-0.010684574,-0.03568613,-0.06638661,-0.027847141,-0.11462466,-0.038673922,-0.22398822,-0.032827742,-0.12524237,0.008560752,-0.484976,-0.083044015,-0.33252615,-0.0057747117,-0.51550674,-0.10106911,0.0,0.0,0.0,0.0,0.0,-0.0034158393,-0.06722284,-0.011364393,-0.11966377,-0.017986644,-0.055247143,-0.02218894,-0.0003315192,-0.010535086,0.0,3.340793e-05,0.0,-0.05356822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016421707,-2.0671852
338,72841336,0.03736886,0,41030265.0,2058096,6.44,4.25,7.3,6.5,7.58,6.25,7.11,5.67,6.92,5.9,6.96,8.5,7.29,5.65,7.06,6.68,1.0,2.0,1.0,1.0,13.0,11.0,18.0,F,LONDRINA,LONDRINA,NORMAL,1.42,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12574749,0.0,0.0,0.0061488026,0.0,0.0,0.0,0.0,0.0,0.0056188353,0.0122199515,-0.020520976,-0.017536983,0.024966143,-0.039870486,-0.054351967,-0.008552183,-0.090144165,-0.060202897,-0.15705055,-0.009859581,-0.032227013,-0.012297865,-0.054387186,-0.0876183,-0.28424945,-0.01979219,-0.16073354,-0.020428732,0.0,0.0,0.0,0.0,0.0,-0.001540481,0.0009032327,0.008443455,-0.06776767,0.009660194,-0.0018533076,-0.026345944,0.00095619494,-0.0076304376,0.0,-0.0010327166,0.0,0.11781594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0066384627,-2.0671852
339,1004834484,0.95117897,1,41029917.0,1994687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.87,7.3,6.91,7.05,7.4,8.3,7.4,7.55,0.0,1.0,0.0,1.0,0.0,9.0,12.0,F,LONDRINA,LONDRINA,NORMAL,1.67,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22947742,0.0,0.0,0.016224237,0.0,0.0,0.0,0.0,0.0,0.0030535834,0.018410632,0.00057585415,0.1723928,0.029469086,0.066029154,0.26361218,0.03367491,0.3826602,0.06807509,0.38101292,0.09546556,0.27293488,0.013788962,0.62219876,0.09240181,0.6031224,0.0059681865,0.6770729,0.03328179,0.0,0.0,0.0,0.0,0.0,-0.0009401825,0.15220176,0.056562643,0.29646116,0.04104649,0.120851584,0.08134407,0.0017302353,-0.0060905577,0.0,-0.0043681995,0.0,0.13149628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085526966,-2.0671852
340,1013512686,0.13151748,0,41029500.0,1992675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.23,6.0,7.41,6.25,7.46,6.3,7.03,6.18,0.0,1.0,0.0,1.0,0.0,9.0,16.0,Não informado,LONDRINA,LONDRINA,CIV.MIL,2.59,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09930004,0.0,0.0,0.0010750362,0.0,0.0,0.0,0.0,0.0,0.0058336677,0.02652636,0.008266098,-0.014876697,0.024615122,0.009142006,-0.0009970057,0.0034669717,-0.033874903,0.010223739,0.080733985,-0.006492274,0.095484026,-0.023351854,0.040728383,0.027641322,0.004897571,-0.003706492,0.124790594,0.017137695,0.0,0.0,0.0,0.0,0.0,-0.004136212,-0.06413143,0.0019743044,-0.006054884,0.0076661,0.009263274,0.031176921,0.0027958152,-0.013169821,0.0,0.0016407021,0.0,-0.070774555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014636113,-2.0671852
341,1012705170,0.021517953,0,41100476.0,2002589,8.82,8.95,8.03,7.85,8.37,8.75,8.41,8.52,7.79,8.45,8.31,5.55,7.3,6.15,7.8,6.72,1.0,1.0,1.0,1.0,8.0,10.0,13.0,F,GUARAPUAVA,GUARAPUAVA,NORMAL,1.63,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10356886,0.0,0.0,-0.031737052,0.0,0.0,0.0,0.0,0.0,-0.017883573,-0.06479821,-0.004096335,-0.02092862,0.00011010628,-0.024708185,-0.07166596,-0.015591027,-0.11822161,-0.026120234,-0.1310473,-0.03434785,-0.039886992,0.0011325484,-0.32779828,-0.10580858,-0.33339432,0.008363962,-0.17627019,-0.102416225,0.0,0.0,0.0,0.0,0.0,-0.0016608292,-0.044012394,-0.0037863748,-0.12064805,-0.0016010407,-0.026092092,0.06132107,0.009079454,-0.010480082,0.0,0.0019616682,0.0,0.13851967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011847938,-2.0671852
342,871605270,0.011183451,0,41031059.0,2008457,8.3,7.3,7.42,7.45,7.96,7.45,7.89,7.4,7.6,8.05,8.61,7.45,7.48,7.35,7.9,7.62,1.0,1.0,1.0,1.0,12.0,12.0,18.0,M,LONDRINA,LONDRINA,NORMAL,3.84,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10380087,0.0,0.0,-0.044623684,0.0,0.0,0.0,0.0,0.0,0.0025611254,0.009562318,0.0063120434,-0.040720385,-0.009143043,-0.03741952,-0.0654352,-0.016300943,-0.13459158,-0.073990114,-0.260363,-0.034742705,-0.10649703,-0.018757625,-0.3486227,-0.086321995,-0.3057585,0.0062037907,-0.36094654,-0.081373684,0.0,0.0,0.0,0.0,0.0,0.0015660531,-0.025541305,-0.006768654,-0.09247703,-0.008040771,-0.04542005,-0.04351839,-0.00053239794,-0.010172688,0.0,-0.00039911744,0.0,-0.0676506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011164169,-2.0671852
343,1013885253,0.009637502,0,41031946.0,1993167,8.17,7.4,7.7,7.7,8.73,7.8,8.2,7.63,8.21,7.05,7.44,7.65,7.87,8.0,7.84,7.57,1.0,1.0,1.0,1.0,8.0,9.0,16.0,Não informado,LONDRINA,LONDRINA,NORMAL,2.21,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012540058,0.0,0.0,-0.039503407,0.0,0.0,0.0,0.0,0.0,0.0024816072,0.01614612,-0.004624176,-0.04285643,-0.0072030146,-0.047658134,-0.10875338,-0.014841051,-0.14768188,-0.09365837,-0.18313935,-0.06787644,-0.1082514,0.0017346481,-0.35083404,-0.09598329,-0.37501037,0.0027082318,-0.3478676,-0.12781939,0.0,0.0,0.0,0.0,0.0,-0.0021434522,-0.09737115,-0.016535705,-0.14259928,-0.02151985,-0.049208935,-0.04589695,0.004790814,-0.00676153,0.0,-0.005121386,0.0,-0.059441198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045354846,-2.0671852
344,1008151500,0.9982274,1,41101006.0,2021035,6.18,4.05,4.1,2.2,0.95,0.5,3.74,2.25,5.76,5.05,4.38,4.15,1.79,1.0,3.97,3.4,1.0,1.0,1.0,1.0,8.0,10.0,16.0,F,GUARAPUAVA,GUARAPUAVA,CAMPO,7.82,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23546961,0.0,0.0,0.02391995,0.0,0.0,0.0,0.0,0.0,-0.014856942,0.018441278,0.11093637,0.21037656,0.043849897,0.10746304,0.2972274,0.08204288,0.6374795,0.121478364,0.44348854,0.16036734,0.59936017,0.07415461,0.6515362,0.19108552,1.2711,0.009878564,1.1968533,0.20862421,0.0,0.0,0.0,0.0,0.0,-0.0005894059,0.3291399,0.059246443,0.5284352,0.055933583,0.20825754,0.100680605,0.019457616,0.2148651,0.0,0.0032166613,0.0,0.12611183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07570327,-2.0671852
345,1005569652,0.06681545,0,41030125.0,2053989,8.85,8.25,8.5,8.7,8.47,7.85,8.61,8.27,8.73,8.48,8.6,7.52,6.88,6.48,8.07,7.5,1.0,2.0,1.0,1.0,13.0,9.0,17.0,M,LONDRINA,LONDRINA,NORMAL,1.18,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06329652,0.0,0.0,0.0033982943,0.0,0.0,0.0,0.0,0.0,0.003447544,0.016674811,-0.035090696,-0.027708113,0.0039531207,-0.010669565,-0.035043236,0.0008288543,-0.018198948,-0.025597611,-0.016266232,-0.01644534,0.06519166,0.020813053,-0.29402116,0.011803897,0.04447815,0.012275863,-0.1408521,0.07743001,0.0,0.0,0.0,0.0,0.0,0.0007541556,-0.03392322,0.0008331506,-0.046277948,0.0056033805,0.029075786,-0.027118886,-0.0017458176,-0.011982945,0.0,-0.0032090195,0.0,-0.051067967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0075302725,-2.0671852
346,1013386320,0.012907465,0,41020170.0,2025760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.14,8.0,8.64,7.95,9.07,8.85,8.62,8.27,0.0,1.0,0.0,1.0,0.0,9.0,16.0,Não informado,LONDRINA,JAGUAPITA,NORMAL,6.42,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12301961,0.0,0.0,-0.044973068,0.0,0.0,0.0,0.0,0.0,0.002761108,0.010584352,-0.0032322127,-0.026425773,-0.014646506,-0.03424897,-0.033059765,0.043665245,-0.09949197,-0.03355493,-0.2112966,-0.038457166,-0.09810532,-0.01509909,-0.3884282,-0.070177585,-0.3377615,-0.013424515,-0.42302048,-0.09245583,0.0,0.0,0.0,0.0,0.0,-0.0026151487,-0.11236256,0.043333303,-0.11957302,0.042729527,-0.054995753,0.058731347,-0.0020837865,-0.0098788,0.0,-0.0007476267,0.0,-0.048933532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01950851,-2.0671852
347,906703980,0.96343654,1,41033612.0,1990540,7.43,6.55,7.18,6.85,8.08,7.8,7.57,7.07,4.91,4.55,7.03,6.75,8.22,8.35,6.72,6.55,1.0,1.0,1.0,1.0,8.0,13.0,16.0,Não informado,LONDRINA,ROLANDIA,CIV.MIL,1.8,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09342726,0.0,0.0,0.0057930523,0.0,0.0,0.0,0.0,0.0,0.002230361,0.04905083,0.010417973,0.19409232,0.043587744,0.06334728,0.2734029,0.08896473,0.3372553,0.11144496,0.4140387,0.102570645,0.3995596,0.020844448,0.48085818,0.121142074,0.7722526,0.021211592,0.7813005,0.0815938,0.0,0.0,0.0,0.0,0.0,-0.0014241242,0.25988433,0.066492304,0.36820352,0.049823098,0.13810979,0.06604725,0.021099366,-0.006482469,0.0,0.0051477225,0.0,-0.08965673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0069886013,-2.0671852
348,1008428081,0.015182417,0,41033817.0,1981893,7.37,6.15,7.5,6.4,7.22,6.5,7.36,6.35,7.35,6.85,6.84,7.6,6.59,7.4,6.92,7.28,1.0,1.0,1.0,1.0,8.0,10.0,16.0,Não informado,LONDRINA,ROLANDIA,NORMAL,1.45,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16528715,0.0,0.0,-0.04294252,0.0,0.0,0.0,0.0,0.0,-0.0012913796,0.01670918,-0.009396435,-0.038760412,-0.0034175299,-0.053632613,-0.097389236,-0.023104157,-0.15771346,-0.07317989,-0.17672431,-0.051389363,-0.09429277,-0.021472657,-0.0035076935,-0.09990976,-0.34985512,-0.0070079514,-0.18374175,-0.08847335,0.0,0.0,0.0,0.0,0.0,-0.002868616,-0.04091899,-0.0074248626,-0.13791881,-0.009858004,-0.034286044,-0.0442602,-0.003642956,-0.0071442127,0.0,-0.005636415,0.0,-0.06312871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.022264877,-2.0671852
349,1027929032,0.035029605,0,41030630.0,1985954,7.5,6.25,7.33,6.9,7.57,8.0,7.47,7.05,6.82,6.8,7.96,6.9,6.99,7.35,7.26,7.02,1.0,1.0,1.0,1.0,9.0,11.0,12.0,F,LONDRINA,LONDRINA,NORMAL,3.84,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10689312,0.0,0.0,-0.046001874,0.0,0.0,0.0,0.0,0.0,0.0040484793,0.0032095043,0.0031879959,-0.03535197,-0.0031571293,-0.03593427,-0.09219062,-0.0052851345,-0.0794996,0.015877118,-0.12746122,-0.017377017,-0.055413604,-0.012486374,-0.18139745,-0.10976383,-0.29866996,-0.0044779116,-0.121498056,-0.107608415,0.0,0.0,0.0,0.0,0.0,0.008531448,0.03234531,0.0023075875,-0.075094975,-0.0017314514,-0.011197844,0.07741746,-0.0013351943,-0.0074517564,0.0,-0.004435542,0.0,0.14878929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0027189364,-2.0671852
350,1013192975,0.038665112,0,41031946.0,1993167,7.22,7.75,7.2,7.2,6.97,8.15,7.13,7.7,5.81,6.85,6.49,5.95,7.31,7.25,6.54,6.68,1.0,1.0,1.0,1.0,8.0,9.0,16.0,Não informado,LONDRINA,LONDRINA,NORMAL,2.21,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05264929,0.0,0.0,-0.04307023,0.0,0.0,0.0,0.0,0.0,0.00357782,0.01084198,0.015491799,-0.035540376,-0.0058468212,-0.054880965,-0.067848004,-0.004949576,-0.09846241,-0.05040405,-0.16984785,0.0012310576,0.034367636,-0.027811713,0.08202836,-0.10870937,-0.232601,-0.010979974,-0.036827896,-0.07280091,0.0,0.0,0.0,0.0,0.0,-0.0027970811,-0.07902893,-0.011781277,-0.08543622,-0.016945064,-0.03584124,-0.02907259,0.008997254,-0.010017614,0.0,0.002453026,0.0,-0.06280345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003534009,-2.0671852
351,593014185,0.10399774,0,41143540.0,2010523,6.63,5.3,7.27,7.0,7.52,7.5,7.14,6.6,6.19,8.2,6.82,8.0,7.64,8.4,6.88,8.2,1.0,1.0,1.0,1.0,8.0,12.0,16.0,Não informado,LONDRINA,CAMBE,NORMAL,0.96,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08285204,0.0,0.0,0.0013523675,0.0,0.0,0.0,0.0,0.0,0.004370347,0.029977374,-0.02211797,-0.019639429,-0.0073315683,-0.03833112,-0.028465733,-0.015993405,0.037660044,0.0074459673,-0.14400056,0.002750337,0.084356606,-0.023044039,0.14650951,-0.021032827,-0.079490095,-0.007653457,0.15346105,0.036215816,0.0,0.0,0.0,0.0,0.0,-0.0011272286,0.03906711,-0.0072043682,-0.02841716,-0.010062032,-0.020446124,-0.015892945,0.012125436,-0.009314449,0.0,-0.0029155263,0.0,-0.060998622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004649933,-2.0671852
352,871916330,0.00085193914,0,41029712.0,1863170,6.77,6.5,7.12,8.15,6.94,6.2,6.94,6.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,12.0,0.0,16.0,Não informado,LONDRINA,LONDRINA,NORMAL,2.11,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1457515,0.0,0.0,-0.061132383,0.0,0.0,0.0,0.0,0.0,0.0032108214,-0.015047225,0.02584836,-0.035437956,-0.023012804,-0.112687424,-0.17576542,-0.0418325,-0.29990461,-0.05666376,-0.571312,-0.1332881,-0.11993723,0.00077160605,-0.47168592,-0.19905473,-0.70102656,-0.015194251,-0.7179799,-0.15567635,0.0,0.0,0.0,0.0,0.0,0.003664895,-0.2374851,-0.02907815,-0.3808569,-0.014860045,-0.11738266,-0.009494076,-0.03639393,-0.005123835,0.0,-0.003503184,0.0,-0.083348915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.063536055,-2.0671852
